store_name,category,category_link,image_link,store_link
Dale Demo Test Store,Pastry,https://www.elgrocer.com/store/dale-demo-test-store/pastry-2157,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/157/medium/Pastries_300x180.jpg?1591899464,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Snacks,https://www.elgrocer.com/store/dale-demo-test-store/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Baby & Kids,https://www.elgrocer.com/store/dale-demo-test-store/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Beverages,https://www.elgrocer.com/store/dale-demo-test-store/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Dairy & Eggs,https://www.elgrocer.com/store/dale-demo-test-store/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Deli,https://www.elgrocer.com/store/dale-demo-test-store/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Bakery,https://www.elgrocer.com/store/dale-demo-test-store/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Home Care,https://www.elgrocer.com/store/dale-demo-test-store/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Laundry,https://www.elgrocer.com/store/dale-demo-test-store/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Beauty & Personal Care,https://www.elgrocer.com/store/dale-demo-test-store/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Health & Wellness,https://www.elgrocer.com/store/dale-demo-test-store/health-wellness,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/493/medium/cat_image_1.jpg?1610174035,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Pasta & Rice,https://www.elgrocer.com/store/dale-demo-test-store/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/dale-demo-test-store/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Frozen Foods,https://www.elgrocer.com/store/dale-demo-test-store/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Sauces & Dressings,https://www.elgrocer.com/store/dale-demo-test-store/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Condiments,https://www.elgrocer.com/store/dale-demo-test-store/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Cans & Jars,https://www.elgrocer.com/store/dale-demo-test-store/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Soups & Oil,https://www.elgrocer.com/store/dale-demo-test-store/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Home Baking,https://www.elgrocer.com/store/dale-demo-test-store/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Organic,https://www.elgrocer.com/store/dale-demo-test-store/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Pet Supplies,https://www.elgrocer.com/store/dale-demo-test-store/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Homeware,https://www.elgrocer.com/store/dale-demo-test-store/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Kitchenware,https://www.elgrocer.com/store/dale-demo-test-store/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/dale-demo-test-store/categories
Dale Demo Test Store,Food To Go,https://www.elgrocer.com/store/dale-demo-test-store/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/dale-demo-test-store/categories
Biorganic,Organic Fruits & Vegetables,https://www.elgrocer.com/store/biorganic-276/organic-fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/300/medium/Fruits-_-Vegetables.png?1531918844,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Dairy & Eggs,https://www.elgrocer.com/store/biorganic-276/organic-dairy-eggs-828,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/828/medium/Biorganic-Dairy-_-Eggs.png?1543047842,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Meat & Seafood,https://www.elgrocer.com/store/biorganic-276/organic-meat-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/298/medium/Biorganic-Fresh-Meat-_-Fish.png?1531919117,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Bakery,https://www.elgrocer.com/store/biorganic-276/organic-bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/292/medium/Bakery.png?1531919029,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Cereals & Spreads,https://www.elgrocer.com/store/biorganic-276/organic-cereals-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/295/medium/Biorganic-Cereals_-Jams-_-Spreads_%281%29.png?1531919504,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Frozen Foods,https://www.elgrocer.com/store/biorganic-276/organic-frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/010/medium/Frozen-Foods.png?1557177529,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Beverages,https://www.elgrocer.com/store/biorganic-276/organic-beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/293/medium/Biorganic-Beverages2.png?1531919537,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Snacks,https://www.elgrocer.com/store/biorganic-276/organic-snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/305/medium/Snacks-bio.png?1531919215,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Canned,https://www.elgrocer.com/store/biorganic-276/organic-canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/294/medium/Biorganic-Canned.png?1531919977,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Tea & Coffee,https://www.elgrocer.com/store/biorganic-276/organic-tea-coffee,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/367/medium/Biorganic-Tea-_-Coffee.png?1531919945,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Condiments,https://www.elgrocer.com/store/biorganic-276/organic-condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/296/medium/Biorganic-Condiments.png?1531919319,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Home Care,https://www.elgrocer.com/store/biorganic-276/organic-home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/301/medium/Biorganic-Home-Care.png?1531919619,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Personal Care,https://www.elgrocer.com/store/biorganic-276/organic-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/303/medium/Biorganic-Personal-Care.jpg?1531920087,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Baby,https://www.elgrocer.com/store/biorganic-276/organic-baby,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/307/medium/Biorganic-Baby.png?1531919588,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Honey & Syrups,https://www.elgrocer.com/store/biorganic-276/organic-honey-syrups,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/372/medium/Biorganic-Honey-_-Syrups.png?1531919657,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,"Organic Pasta, Rice & Pulses",https://www.elgrocer.com/store/biorganic-276/organic-pasta-rice-pulses,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/302/medium/Biorganic-Pasta_-Rice-_-Pulses.jpg?1531919909,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Sauces & Dressings,https://www.elgrocer.com/store/biorganic-276/organic-sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/304/medium/Biorganic-Sauces-_-Dressings.jpg?1531920011,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Soups & Oil,https://www.elgrocer.com/store/biorganic-276/organic-soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/306/medium/Biorganic-Soups-_-Oil.png?1531920121,https://www.elgrocer.com/store/biorganic-276/categories
Biorganic,Organic Super Foods,https://www.elgrocer.com/store/biorganic-276/organic-super-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/370/medium/Biorganic-Super-Foods.png?1531919777,https://www.elgrocer.com/store/biorganic-276/categories
Pets Plus Dubai,Dogs,https://www.elgrocer.com/store/pets-plus-dubai/dogs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/843/medium/dog_image_3.jpg?1548092592,https://www.elgrocer.com/store/pets-plus-dubai/categories
Pets Plus Dubai,Cats,https://www.elgrocer.com/store/pets-plus-dubai/cats,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/842/medium/cat_image_2.png?1548089880,https://www.elgrocer.com/store/pets-plus-dubai/categories
Pets Plus Dubai,Birds,https://www.elgrocer.com/store/pets-plus-dubai/birds,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/841/medium/birds_image1.jpg?1548090234,https://www.elgrocer.com/store/pets-plus-dubai/categories
Pets Plus Dubai,Aquatics,https://www.elgrocer.com/store/pets-plus-dubai/aquatics,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/840/medium/Aquatics_Hero_Image.jpg?1548091033,https://www.elgrocer.com/store/pets-plus-dubai/categories
Pets Plus Dubai,Small Pets,https://www.elgrocer.com/store/pets-plus-dubai/small-pets,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/844/medium/small_pets1.jpg?1548093369,https://www.elgrocer.com/store/pets-plus-dubai/categories
Grandiose - Barsha,Offers,https://www.elgrocer.com/store/grandiose-barsha/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Fruits & Vegetables,https://www.elgrocer.com/store/grandiose-barsha/fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/093/medium/Fruits-_-Vegetables.png?1531409834,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Meats & Seafood,https://www.elgrocer.com/store/grandiose-barsha/meats-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/383/medium/meat_300x180.png?1604869499,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Snacks,https://www.elgrocer.com/store/grandiose-barsha/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Baby & Kids,https://www.elgrocer.com/store/grandiose-barsha/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Beverages,https://www.elgrocer.com/store/grandiose-barsha/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Dairy & Eggs,https://www.elgrocer.com/store/grandiose-barsha/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Deli,https://www.elgrocer.com/store/grandiose-barsha/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Bakery,https://www.elgrocer.com/store/grandiose-barsha/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Home Care,https://www.elgrocer.com/store/grandiose-barsha/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Laundry,https://www.elgrocer.com/store/grandiose-barsha/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Beauty & Personal Care,https://www.elgrocer.com/store/grandiose-barsha/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Health & Wellness,https://www.elgrocer.com/store/grandiose-barsha/health-wellness,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/493/medium/cat_image_1.jpg?1610174035,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Pasta & Rice,https://www.elgrocer.com/store/grandiose-barsha/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/grandiose-barsha/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Frozen Foods,https://www.elgrocer.com/store/grandiose-barsha/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Sauces & Dressings,https://www.elgrocer.com/store/grandiose-barsha/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/grandiose-barsha/categories
Grandiose - Barsha,Condiments,https://www.elgrocer.com/store/grandiose-barsha/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/grandiose-barsha/categories
