category,brand,product,price,weight,badge,shelf_life,country,rating,num_of_reviews,recommend,ingredient,reviews,nutrition,image_link,product_link,category_link
"Soft Drinks, Tea & Coffee",Kenco,Kenco Duo Salted Caramel Latte Instant Coffee,3.7,6 per pack,Suitable for vegetarians,NA,NA,NA,NA,NA,"Skimmed Milk Powder (49%), Sugar, Fully Hydrogenated Coconut Oil, Instant Coffee (10%), Maltodextrin, Flavourings (contains Milk), Salt, Stabiliser (E339), Modified Starch, Anti-Caking Agent (E551)Allergen Information",,,https://www.ocado.com/productImages/574/574740011_0_150x150.jpg?identifier=fcbc1e0107ef39d42b5eb6e6245a16d5,https://www.ocado.com/products/kenco-duo-salted-caramel-latte-instant-coffee-574740011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,UFit,Collagen+ Beauty Protein Milkshake,2,200ml,NA,LIFE 1m+,EU,2.9,22,46,"Skimmed Milk, Whole Milk, Hydrolysed Collagen (2.6%), Vitamin C, Vitamin E, Vitamin B12, Vitamin B3, Vitamin B6, Vitamin D3, Maltodextrin, Green Tea Extract, Colours: Beta Carotene, Carmine, Flavouring, Stabiliser: Carrageenan, Sweetener: Sucralose, Acidity Regulator: Disodium Phosphate",,,https://www.ocado.com/productImages/256/256513011_0_150x150.jpg?identifier=c050366e6c0ceeab86d7c5729462d6e5,https://www.ocado.com/products/collagen-beauty-protein-milkshake-256513011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Coldpress,Coldpress Valencia Orange Juice Plus Vitamins,2.8,750ml,NA,LIFE 2w+,EU,4.2,50,70,"Orange Juice (99.9%), Added vitamins B1, B2, B3, B6, D and EDietary Information",,,https://www.ocado.com/productImages/783/78338011_0_150x150.jpg?identifier=f92857d8e3734f1844749f4b2328bd66,https://www.ocado.com/products/coldpress-valencia-orange-juice-plus-vitamins-78338011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,Cook With M&S Chicken Gravy,2.3499999999999996,350g,"Suitable for freezing, Suitable for the microwave",LIFE 5d+,UK,1.9,15,27,"Water, Chicken Stock (34%) (Water, Chicken Bones, Onions, Carrots, Swede, Yeast Extract, Leeks, Tomato Purée, Salt), Cornflour, Chicken Fat, Salt, Ground White Pepper",,,https://www.ocado.com/productImages/516/516397011_0_150x150.jpg?identifier=0661510094f6f4772bbac7e223a297e1,https://www.ocado.com/products/cook-with-m-s-chicken-gravy-516397011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Naked,"Naked Zing Strawberry, Banana & Raspberry Smoothie",4,750ml,Suitable for vegetarians,LIFE 2w+,NA,3.7,43,75,"Apple Juice (58%), Apple Water, Banana Puree (10%), Raspberry Puree (9%), Strawberry Puree (6%), Lime Juice, Extracts (Sweet Potato, Apple, Radish, Cherry), Natural Flavourings, Vitamin C",,,https://www.ocado.com/productImages/520/520528011_0_150x150.jpg?identifier=3e2348fe00510fc0e33dd2519886a989,https://www.ocado.com/products/naked-zing-strawberry-banana-raspberry-smoothie-520528011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S British Award Winning Cheese Selection,21,780g,NA,LIFE 5d+,United Kingdom,3.7,3,67,"Kidderton Ash Goat's Cheese:Kidderton Ash Goat's Milk Cheese (Milk), Colour: Vegetable Carbon",,,https://www.ocado.com/productImages/524/524936011_0_150x150.jpg?identifier=e0cd3911c8de43495eccc8ce72bb6520,https://www.ocado.com/products/m-s-british-award-winning-cheese-selection-524936011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S Eat Well Beef & Red Wine Casserole,4.45,400g,Suitable for the microwave,LIFE 3d+,United Kingdom,2.6,17,42,"Casserole Sauce (Water, Red Wine (contains Sulphites) (6%), Celery, Onions, Carrots, Tomato Purée, Beef Stock (Water, Beef Bones, Onions, Tomato Purée Carrots, Leeks, Garlic, Parsley, Ground Bay Leaves, Dried Rosemary, Dried Thyme), Cornflour, Rapeseed Oil, Garlic Purée, Colour: Plain Caramel, Stabiliser: Pectin, Rosemary, Thyme, Salt, Ground Black Pepper), Cooked Beef (17%), Sweet Potatoes (16%), Carrots (10%), Cabbage (5%), Water, Cornflour, Parsley, Salt, Lemon Juice",,,https://www.ocado.com/productImages/548/548325011_0_150x150.jpg?identifier=bef0c3caa055ea6382f656fde75f41b4,https://www.ocado.com/products/m-s-eat-well-beef-red-wine-casserole-548325011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S Select Farms British 2 Duck Breast Portions,5.25,265g,Suitable for freezing,LIFE 4d+,UK,3.8,44,64,NA,,,https://www.ocado.com/productImages/516/516324011_0_150x150.jpg?identifier=ee2d134e99df6324ace6d6fac01d6560,https://www.ocado.com/products/m-s-select-farms-british-2-duck-breast-portions-516324011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Ocado,Ocado Runny Honey,1.8,340g,Suitable for vegetarians,NA,NA,3.9,138,79,Honey (100%),,,https://www.ocado.com/productImages/593/59394011_0_150x150.jpg?identifier=409cb98105ad2816ed8d1be798844a50,https://www.ocado.com/products/ocado-runny-honey-59394011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Creative Nature,Creative Nature Organic Peruvian Cacao Powder,7,200g,"Organic, Suitable for vegetarians",LIFE 1m+,United Kingdom,4.1,9,67,100% Organic Cacao Powder and that's all!Allergen Information,,,https://www.ocado.com/productImages/245/245914011_0_150x150.jpg?identifier=2ef8c43badd7f38f7ee1f83b0c72db55,https://www.ocado.com/products/creative-nature-organic-peruvian-cacao-powder-245914011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,Moy Park,Moy Park Hot & Spicy Mini Fillets,3,300g,NA,LIFE 4d+,United Kingdom,4.1,61,82,"Chicken (65%), Rapeseed Oil, Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Breadcrumb (Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Yeast, Salt), Wheat Starch, Rice Flour, Wheat Gluten, Red Lentils, Maize Flour, Potato Starch, Salt, Spices, Onion Powder, Paprika, Garlic Powder, Tomato Powder, Yeast Extract, Raising Agents (Diphosphates, Sodium Carbonate), Sugar, Parsley, Chilli Powder, Colour (Paprika Extract), Sunflower Oil, Spice Extracts, Flavouring",,,https://www.ocado.com/productImages/410/410237011_0_150x150.jpg?identifier=5941db43732d7e1561143836669225dd,https://www.ocado.com/products/moy-park-hot-spicy-mini-fillets-410237011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Bakery,Cadbury,Cadbury Dairy Milk Cupcakes,3.55,4 per pack,NA,LIFE 6d+,NA,4.1,27,82,"Chocolate Flavoured Frosting (43%) [Sugar, Vegetable Margarine (Vegetable Oils (Palm, Rapeseed), Emulsifier E471)), Vegetable Oils (Palm, Rapeseed), Fat Reduced Cocoa, Dried Glucose Syrup, Glucose Syrup, Preservative Potassium Sorbate), Acidity Regulator (Citric Acid), Flavouring], Sugar, Pasteurised Egg, Wheat Flour (with Added Calcium, Iron, Niacin, Thiamin), Rapeseed Oil, Milk Chocolate Chunks (9%) [Milk, Sugar, Cocoa Butter, Cocoa Mass, Vegetable Fats (Palm, Shea), Emulsifier (E442), Flavourings], Humectant (Glycerol), Fat Reduced Cocoa, Dried Whey (from Milk), Modified Maize Starch, Raising Agents (E501, E450, E341), Preservatives (Potassium Sorbate, E282), Emulsifiers (E475, E471), Maize Starch, Flavouring",,,https://www.ocado.com/productImages/560/560322011_0_150x150.jpg?identifier=8e3f26c2cc601507518acfcee4219e09,https://www.ocado.com/products/cadbury-dairy-milk-cupcakes-560322011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
Fresh & Chilled Food,M&S,M&S Collection Sweetcure Smoked Salmon,5.25,100g,Suitable for freezing,LIFE 4d+,United Kingdom,4.8,16,94,"Scottish Salmon (Fish) (95%), Salt, Dark Muscovado Sugar, Dulse Seaweed Flakes",,,https://www.ocado.com/productImages/515/515096011_0_150x150.jpg?identifier=dbad589e5a7cc40af96123885d2fd81b,https://www.ocado.com/products/m-s-collection-sweetcure-smoked-salmon-515096011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Oteas,Oteas Passionfruit & Orange,3.55,15 per pack,Suitable for vegetarians,NA,NA,4.2,37,79,"Rose Hip Peels, Hibiscus, Apple Dices, Candied Papaya Pieces (Papaya, Sugar), Apple Pieces, Orange Peels (10%), Flavour, Passion Fruit Granulate (Passion Fruit Juice Concentrate, Corn Starch) (0.5%)Allergen Information",,,https://www.ocado.com/productImages/481/481397011_0_150x150.jpg?identifier=9633e7ea026e7787dadbcc5418cd6caa,https://www.ocado.com/products/oteas-passionfruit-orange-481397011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
"Soft Drinks, Tea & Coffee",Ribena,Ribena Pineapple & Passionfruit Squash,2,850ml,Suitable for vegetarians,NA,NA,3.9,8,75,"Water, Fruit Juices from Concentrate 10% (Pineapple (9%), Passion Fruit (1%)), Acid (Citric Acid), Natural Flavourings, Acidity Regulator (Sodium Lactate), Vitamin C, Sweeteners (Aspartame, Acesulfame K), Preservative (Potassium Sorbate, Sodium Bisulphite), Colour (Beta Carotene), Stabilisers (Pectin, Locust Bean Gum)",,,https://www.ocado.com/productImages/406/406598011_0_150x150.jpg?identifier=8fe125b1f40dc70d60eaae9049bf8629,https://www.ocado.com/products/ribena-pineapple-passionfruit-squash-406598011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,M&S,Cook With M&S Soffritto Mix,1.25,400g,NA,LIFE 2d+,UK,3.1,34,56,"Carrots, Celery, Red Onions, White Onions",,,https://www.ocado.com/productImages/516/516760011_0_150x150.jpg?identifier=b4710f0bf4674775571ef07a2f19b2e6,https://www.ocado.com/products/cook-with-m-s-soffritto-mix-516760011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Lurpak,Lurpak Slightly Salted Spreadable Blend of Butter and Rapeseed Oil,7,1kg,"Suitable for freezing, Suitable for vegetarians",LIFE 1m+,Denmark,4.7,26,89,"Butter (64%) (Milk), Rapeseed Oil, Water, Lactic Culture (Milk), Salt",,,https://www.ocado.com/productImages/320/32037011_0_150x150.jpg?identifier=efc6dc6f60b992d75eb67c5be1b55da0,https://www.ocado.com/products/lurpak-slightly-salted-spreadable-blend-of-butter-and-rapeseed-oil-32037011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Harvey Nichols,Harvey Nichols Afternoon Tea Teabags,7.95,20 per pack,Suitable for vegetarians,NA,UK,3.9,46,70,Afternoon loose leaf tea (100%) in biodegradable teabags,,,https://www.ocado.com/productImages/440/440077011_0_150x150.jpg?identifier=b69c47702fc100a4c453d131b33d4ece,https://www.ocado.com/products/harvey-nichols-afternoon-tea-teabags-440077011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
"Soft Drinks, Tea & Coffee",PretAManger,Pret A Manger Organic Classic Blend Ground Coffee,4,200g,"Organic, Suitable for vegetarians",NA,NA,3.9,36,87,NA,,,https://www.ocado.com/productImages/540/540599011_0_150x150.jpg?identifier=1fb8202954764e9b72cf066ec55a8f5b,https://www.ocado.com/products/pret-a-manger-organic-classic-blend-ground-coffee-540599011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
"Soft Drinks, Tea & Coffee",Up&Go,UP&GO Chocolate Multipack,2.75,3 x 250ml,Suitable for vegetarians,NA,NA,5.0,1,100,"Skimmed Milk (Reconstituted) (46%), Water, Maltodextrin (Wheat), Sugar, Vegetable Fibre, Soya Isolate, Oat Flour(1.5%), Cocoa, Vegetable Oils (Sunflower, Rapeseed), Flavourings, Maize Starch, Acidity Regulator (Potassium Citrate), Stabilisers (Cellulose, Sodium Carboxy Methyl Cellulose, Carrageenan), Minerals (Calcium and Sodium Phosphates, Iron), Salt, Vitamins (D, C, Thiamin, Riboflavin, Niacin, B6, Folic Acid, B12)Allergen Information",,,https://www.ocado.com/productImages/542/542578011_0_150x150.jpg?identifier=3660a1b5fe08fba7f6c539ccace81b5d,https://www.ocado.com/products/up-go-chocolate-multipack-542578011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,M&S,M&S French Mature Ripening Brie,3.15,200g,NA,LIFE 6d+,France,4.0,12,67,NA,,,https://www.ocado.com/productImages/528/528003011_0_150x150.jpg?identifier=35253c218e2186380dc29b1cf3db4172,https://www.ocado.com/products/m-s-french-mature-ripening-brie-528003011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Fever-Tree,Fever-Tree Aromatic Tonic Water,1.95,500ml,Suitable for vegetarians,NA,United Kingdom,4.6,25,84,"Carbonated Spring Water, Sugar, Acid (Citric Acid), Natural Flavourings including Quinine, Colour (Anthocyanins), Safflower Extract, Angostura Bark Extract",,,https://www.ocado.com/productImages/343/343294011_0_150x150.jpg?identifier=394ef7d89ec5cfbd053c1b271ebbb06e,https://www.ocado.com/products/fever-tree-aromatic-tonic-water-343294011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,Natoora,Natoora Dried Wild Mushroom Mix,5,50g,Suitable for vegetarians,NA,Russia,2.2,5,40,"Dried Girolle Mushrooms (40%), Dried Trompette Mushrooms (40%), Dried Cep Mushrooms (20%).Allergen Information",,,https://www.ocado.com/productImages/466/466700011_0_150x150.jpg?identifier=436f9144dd543ef45472f62a16df2dea,https://www.ocado.com/products/natoora-dried-wild-mushroom-mix-466700011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Double Dutch,Double Dutch Cucumber Margarita with Chilli,3.6,4 x 200ml,Suitable for vegetarians,NA,United Kingdom,4.0,49,86,"Water, Fructose, Carbon Dioxide, Flavouring, Acid (E330), Sodium Chloride, Stabiliser (E414), Vegetable Oils (Coconut, Rapeseed), Preservative (E202)",,,https://www.ocado.com/productImages/550/550267011_0_150x150.jpg?identifier=fdab6d874ad27e8052bfd6dbff91100b,https://www.ocado.com/products/double-dutch-cucumber-margarita-with-chilli-550267011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Fresh & Chilled Food,Bottleshot Brew,Bottleshot Cold Brew Coffee Black,2.3,250ml,Suitable for vegetarians,NA,United Kingdom,3.5,32,57,"Water, 100% Arabica Coffee Beans, Chicory Extract",,,https://www.ocado.com/productImages/553/553893011_0_150x150.jpg?identifier=9b3a9eff96d5279bce16f882f48a608e,https://www.ocado.com/products/bottleshot-cold-brew-coffee-black-553893011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Bakery,The Heart of Nature,The Heart of Nature Pure Grain Bread,3.25,550g,NA,LIFE 2w+,Poland,4.2,66,81,"Water, Oat Flakes, Sunflower Seeds, Brown Linseeds, Golden Linseeds, Rapeseed Oil, Pumpkin Seeds, Millet Seeds, Psyllium Fibre, Milled Brown Linseeds, Apple Cider Vinegar, Himalayan Salt",,,https://www.ocado.com/productImages/373/373485011_0_150x150.jpg?identifier=b6cc501269201ec546f90c52aeb2e5ea,https://www.ocado.com/products/the-heart-of-nature-pure-grain-bread-373485011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
Bakery,M&S,M&S Sultana Cake,2.65,385g,"Suitable for freezing, Suitable for vegetarians",LIFE 7d+,UK,3.9,9,45,"Sultanas, Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Pasteurised Egg, Water, Butter (Milk), Palm Oil, Humectant: Glycerol, Glucose Syrup, Rice Flour, Rapeseed Oil, Raising Agent: E450, E501, Emulsifier: E471, Salt, Stabiliser: Xanthan Gum, Flavouring, Concentrated Raisin Juice, Acidity Regulator: Tartaric Acid, Colour: Carotenes",,,https://www.ocado.com/productImages/511/511092011_0_150x150.jpg?identifier=95b5763aee1ade8a4e0cfcaf52434902,https://www.ocado.com/products/m-s-sultana-cake-511092011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
Fresh & Chilled Food,Remedy,Remedy Kombucha Ginger Lemon,5,4 x 330ml,Suitable for vegetarians,NA,Australia,4.7,10,80,"Raw Kombucha (Carbonated Water, Sugar*, Black Tea Leaves, Green Tea Leaves, Traditional Kombucha Culture), Ginger Juice (2%), Flavour Enhancer: Erythritol, Lemon Juice, Natural Ginger Flavouring, Sweetener: Steviol Glycosides, *No Sugar remains after Remedy's traditional long-aged fermentation",,,https://www.ocado.com/productImages/571/571218011_0_150x150.jpg?identifier=59770365746b213253991506f20203e5,https://www.ocado.com/products/remedy-kombucha-ginger-lemon-571218011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Yarden,Yarden Houmous,2.2,250g,Suitable for vegetarians,LIFE 1w+,Israel,4.0,97,74,"Cooked Chickpeas 51% (Water, Chickpeas, Acidity Regulator (E-500)), Rapeseed Oil, Sesame Seed, Paste 14%, Water, Salt, Acid (Citric Acid), Garlic, Paprika, Preservative (Potassium Sorbate)Allergen Information",,,https://www.ocado.com/productImages/209/20956011_0_150x150.jpg?identifier=0c28137eed7ba038f13ed053c3bc1c9e,https://www.ocado.com/products/yarden-houmous-20956011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Taifun,Taifun Organic Tofu Grill Sausages,5,250g,"Organic, Suitable for vegetarians",LIFE 1w+,NA,4.0,80,79,"Tofu* 79% (Soya Beans* 55%, Water, Coagulating Agents: Magnesium Chloride, Calcium Sulfate), Cold-Pressed Sunflower Oil*, Oatmeal*, Vegetable Broth* (Sea Salt, Yeast Extract*, Potato Starch*, Sunflower Oil*, Leek*, Carrots, Celery*, Mace, Nutmeg, Parsley*), White Pepper*, Coriander*, Black Pepper*, Garlic*, Ginger*, Nutmeg*, Oregano*, Parsley*, Mace*, *Organically Grown Ingredients",,,https://www.ocado.com/productImages/535/53536011_0_150x150.jpg?identifier=c07293dbdb619527ccd798717a068efd,https://www.ocado.com/products/taifun-organic-tofu-grill-sausages-53536011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Baxters,Baxters Cream of Tomato Soup,1.75,350g,Suitable for vegetarians,NA,NA,2.6,8,13,"Tomatoes (62%), Water, Carrots, Onions, Whole Milk, Modified Maize Starch, Rapeseed Oil, Butter (Milk), Sugar, Double Cream (Milk), Skimmed Milk Powder, Cornflour, Salt, Stabilisers (Polyphosphates, Sodium Phosphates), Black Pepper",,,https://www.ocado.com/productImages/502/502691011_0_150x150.jpg?identifier=5da73c2d03069716123937ed560280d9,https://www.ocado.com/products/baxters-cream-of-tomato-soup-502691011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",GREEN COLA,Green Sour Cherry,4.25,6 x 330ml,Suitable for vegetarians,NA,NA,4.1,56,81,"Water, Sour Cherry Juice 20% (from Concentrated Juice), Carbon Dioxide, Acidifying Agent: Citric Acid, Preservatives: Potassium Sorbate and Sodium Benzoate, Sweeteners: Steviol Glycosides and Sucralose, Flavourings",,,https://www.ocado.com/productImages/516/516849011_0_150x150.jpg?identifier=0335d0bc8e5bdaa1d304efbdb9c61ac1,https://www.ocado.com/products/green-sour-cherry-516849011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
Bakery,Mr Kipling,Mr Kipling Lemon Slices,1.5,8 per pack,Suitable for freezing,LIFE 1w+,United Kingdom,4.1,31,84,"Sugar, Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Rapeseed, Palm), Water, Glucose Syrup, Humectant (Vegetable Glycerine), Dextrose, Dried Egg White, Whey Powder (Milk), Maize Starch, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Vegetable Fat (Palm), Tapioca Starch, Concentrated Lemon Juice (contains Preservative (Sodium Metabisulphite (Sulphites))), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids, Soya Lecithin, Sorbitan Monostearte, Polysorbate 60), Salt, Flavourings (contain Milk), Stabiliser (Xanthan Gum), Preservative (Potassium Sorbate), Acids (Citric Acid, Acetic Acid), Milk Proteins, Gelling Agent (Sodium Alginate), Colours (Titanium Dioxide, Lutein)Allergen Information",,,https://www.ocado.com/productImages/360/360945011_0_150x150.jpg?identifier=5f96a6aa01b15e3e518f8fcfd64768a6,https://www.ocado.com/products/mr-kipling-lemon-slices-360945011,https://www.ocado.com/browse/bakery-25189?hideOOS=true
Fresh & Chilled Food,M&S,M&S 4 Pesto Halloumi Kebabs,4.5,225g,Suitable for vegetarians,LIFE 1w+,United Kingdom,4.6,35,89,"Halloumi Cheese (Milk) (88%), Sunflower Oil, Extra Virgin Olive Oil (2.5%), Grated Regato Cheese (Milk), Garlic Extract, Basil Extract, Concentrated Lemon Juice, Dried Parsley, Dried Spinach, Dried Basil, Potato Starch",,,https://www.ocado.com/productImages/552/552823011_0_150x150.jpg?identifier=50fb1e8af95df86c8958c73d968fddfb,https://www.ocado.com/products/m-s-4-pesto-halloumi-kebabs-552823011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Boursin,Boursin Black Pepper Soft French Cheese,2,150g,Suitable for vegetarians,LIFE 1w+,France,4.5,44,85,"Pasteurised Milk and Cream, Lactic Ferments, Cracked Black Pepper (1.5%), Salt, Preservative: Potassium Sorbate",,,https://www.ocado.com/productImages/146/14668011_0_150x150.jpg?identifier=6f3b381761c15fa9b888070b6921aa7d,https://www.ocado.com/products/boursin-black-pepper-soft-french-cheese-14668011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Activia,Activia Peach Fat Free Yogurt,2.2,4 x 115g,Suitable for vegetarians,LIFE 1w+,NA,3.8,12,84,"Fat Free Yogurt (Milk), Peach (8%), Modified Maize Starch, Carrot and Pumpkin Concentrate, Stabiliser (Pectin), Acidity Regulators (Lactic Acid, Sodium Citrate), Flavouring, Sweeteners (Acesulfame K, Sucralose), Cultures (Lactobacillus Bulgaricus, Streptococcus Thermophilus, Lactococcus Lactis, Bifidobacterium Lactis (Bifidus Actiregularis®))Allergen Information",,,https://www.ocado.com/productImages/358/35861011_0_150x150.jpg?identifier=823c89b0443650e48d17963cdfb56fad,https://www.ocado.com/products/activia-peach-fat-free-yogurt-35861011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S British Semi Skimmed Milk Long Life,1,1L,Suitable for vegetarians,LIFE 1m+,UK,3.7,10,70,NA,,,https://www.ocado.com/productImages/528/528571011_0_150x150.jpg?identifier=e96581628ea3c97abe554288bea3cdd8,https://www.ocado.com/products/m-s-british-semi-skimmed-milk-long-life-528571011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Bertagni,Bertagni Porcini Mushroom and Truffle Triangoli,4.5,250g,Suitable for freezing,LIFE 7d+,Italy,4.3,37,84,"Filling (55%): Sauteed Mushrooms 25% (Champignons 37% (Agaricus Bisporus), Porcini Mushroom 26% (Boletus Edulis and Allies), Onion, Sunflower Oil, Parsley, Salt, Dried Porcini Mushroom (Boletus Edulis and Allies), Pepper, Garlic), Ricotta Cheese (Milk Whey, Cream [Milk], Salt), Breadcrumbs (Wheat Flour, Salt, Yeast), Sunflower Oil, Butter (Milk), Hard Grated Cheese (Milk), Salt, Natural Aroma, Summer Truffle 0,5% (Tuber Aestivum), Pasta (45%): Soft Wheat Flour, Eggs 28,5%, Durum Wheat Semolina",,,https://www.ocado.com/productImages/550/550628011_0_150x150.jpg?identifier=9fe376c9cdea48094b5e796b0cf594f2,https://www.ocado.com/products/bertagni-porcini-mushroom-and-truffle-triangoli-550628011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,M&S,M&S 6 Sweet Pancakes,2.25,375g,"Suitable for the microwave, Suitable for vegetarians",LIFE 1w+,Netherlands,3.0,23,40,"Water, Wheatflour (contains Gluten), Sugar, Pasteurised Egg, Palm Oil, Dried Skimmed Milk, Coconut Oil, Butter Oil (Milk), Spirit Vinegar, Flavouring (Milk), Emulsifier: Sunflower Lecithin, Salt, Raising Agent: Sodium Bicarbonate, Preservative: E202Allergen Information",,,https://www.ocado.com/productImages/502/502451011_0_150x150.jpg?identifier=d65e4d13f4f47524a811c17292cdee2a,https://www.ocado.com/products/m-s-6-sweet-pancakes-502451011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
Fresh & Chilled Food,Ocado,Ocado Organic Sweet Potatoes,2.5,750g,"Suitable for the microwave, Organic, Suitable for vegetarians",LIFE 5d+,"Egypt, Portugal",3.2,118,61,NA,,,https://www.ocado.com/productImages/323/323658011_0_150x150.jpg?identifier=efa74e6e1abb3c7f9c294725f92df2ec,https://www.ocado.com/products/ocado-organic-sweet-potatoes-323658011,https://www.ocado.com/browse/fresh-chilled-food-20002?hideOOS=true
"Soft Drinks, Tea & Coffee",Twinings,Twinings Superblends Digest Tea with Ginger & Turmeric,2.9899999999999998,20 per pack,Suitable for vegetarians,NA,NA,NA,NA,NA,"Turmeric (45%), Lemongrass, Ginger Root (10%), Roasted Chicory Root, Natural Fig Flavouring with other Natural Flavourings (7%), Cinnamon Bark, Cloves, Natural Flavouring",,,https://www.ocado.com/productImages/574/574703011_0_150x150.jpg?identifier=324cc7ab19496f50b1dc505f7aca2e13,https://www.ocado.com/products/twinings-superblends-digest-tea-with-ginger-turmeric-574703011,https://www.ocado.com/browse/soft-drinks-tea-coffee-20977?hideOOS=true
